0.150111, 1460
0.150111, 2920
0.150111, 4380
0.150111, 5840
0.150111, 7300
0.150111, 8760
0.150111, 10220
0.150111, 11680
0.203342, 13140
0.20407, 11680
0.206527, 10220
0.208533, 11680
0.208985, 10220
0.211443, 8760
0.213723, 10220
0.215453, 11680
0.217183, 13140
0.218913, 14600
0.220643, 16060
0.222373, 17520
0.224104, 18980
0.225834, 20440
0.227564, 21900
0.229294, 23360
0.231024, 24820
0.232754, 26280
0.254839, 24820
0.256569, 26280
0.258299, 24820
0.260029, 26280
0.261759, 24820
0.263489, 26280
0.265219, 24820
0.266949, 26280
0.26868, 24820
0.27041, 26280
0.27214, 24820
0.27387, 26280
0.2756, 24820
0.277202, 26280
0.278803, 27740
0.27906, 26280
0.281882, 27740
0.28252, 26280
0.284739, 27740
0.28612, 29200
0.2875, 30660
0.28888, 32120
0.29026, 33580
0.29164, 35040
0.29302, 36500
0.294401, 37960
0.295781, 39420
0.297161, 40880
0.298541, 42340
0.299921, 43800
0.301301, 45260
0.302682, 46720
0.304062, 48180
0.305442, 49640
0.306335, 48180
0.307856, 49640
0.308889, 51100
0.309795, 49640
0.310923, 51100
0.311922, 52560
0.312922, 54020
0.313256, 52560
0.314922, 54020
0.315922, 55480
0.316716, 54020
0.317922, 55480
0.318922, 56940
0.319922, 58400
0.320176, 56940
0.321922, 58400
0.322922, 59860
0.323636, 58400
0.324922, 59860
0.325922, 61320
0.326922, 62780
0.327096, 61320
0.328921, 62780
0.329921, 64240
0.3303, 62780
0.331921, 64240
0.332921, 65700
0.333379, 64240
0.334921, 65700
0.335921, 67160
0.336236, 65700
0.337921, 67160
0.338921, 68620
0.338996, 67160
0.340921, 68620
0.341757, 67160
0.34292, 68620
0.34392, 70080
0.344517, 68620
0.34588, 70080
0.346839, 71540
0.347277, 70080
0.348689, 71540
0.34958, 73000
0.350038, 71540
0.351302, 73000
0.352134, 74460
0.352798, 73000
0.353745, 74460
0.354524, 75920
0.355304, 77380
0.355558, 75920
0.356834, 77380
0.357585, 78840
0.358318, 77380
0.35887, 78840
0.359405, 80300
0.359939, 81760
0.360473, 83220
0.360776, 81760
0.361536, 83220
0.362065, 84680
0.362593, 86140
0.363122, 87600
0.363234, 86140
0.364169, 87600
0.364688, 89060
0.365207, 90520
0.365691, 89060
