0.150111, 14600
0.201612, 16060
0.20407, 18980
0.206527, 21900
0.208985, 24820
0.211443, 27740
0.254839, 30660
0.258299, 33580
0.261759, 36500
0.265219, 39420
0.26868, 42340
0.27214, 45260
0.2756, 48180
0.27906, 51100
0.28252, 54020
0.306335, 56940
0.309795, 59860
0.313256, 62780
0.316716, 65700
0.320176, 68620
0.323636, 71540
0.327096, 74460
0.3303, 77380
0.333379, 80300
0.344517, 83220
0.347277, 86140
0.350038, 89060
0.352798, 91980
0.355558, 94900
0.358318, 97820
0.360776, 100740
0.363234, 103660
0.365691, 106580
0.368149, 109500
0.370606, 112420
0.373064, 115340
0.375522, 118260
0.377979, 121180
0.380437, 124100
0.382894, 127020
0.385352, 129940
0.38781, 132860
0.390267, 135780
0.392725, 138700
0.395182, 141620
0.39764, 144540
0.400098, 147460
0.402555, 150380
0.405013, 153300
0.40747, 156220
0.409928, 159140
0.412386, 162060
0.414843, 164980
0.417301, 167900
0.419758, 170820
0.422216, 173740
0.424674, 176660
0.569232, 175200
0.569232, 176660
0.699656, 175200
0.699656, 176660
0.716498, 175200
0.716498, 176660
0.718901, 123454
0.723707, 123456
0.745067, 121996
0.745067, 123456
0.787811, 121996
0.787811, 123456
0.841883, 123945
0.843084, 123960
0.84548, 63917
0.84548, 65377
0.846682, 66837
0.847883, 68297
0.849085, 69757
0.850286, 71217
0.851488, 72677
0.85269, 74137
0.853891, 75597
0.855093, 77057
0.856322, 78517
0.857531, 79977
0.85876, 81437
0.859961, 79977
0.859961, 81437
0.86119, 82897
0.862392, 84357
0.863613, 82897
0.863613, 84357
0.864814, 85817
0.866043, 87277
0.867245, 88737
0.868474, 90197
0.869675, 91657
0.870904, 93117
0.872101, 91657
0.872101, 93117
0.873329, 94577
0.874558, 96037
0.875787, 97497
0.877016, 98957
0.878245, 100417
0.879473, 101877
0.880702, 103337
0.881931, 104797
0.88316, 106257
0.884389, 107717
0.885617, 109177
0.886846, 110637
0.888075, 112097
0.889683, 113557
0.891044, 115017
