0.150111, 50
0.201612, 50
0.20407, 50
0.206527, 51
0.208985, 52
0.211443, 53
0.254839, 53
0.258299, 53
0.261759, 53
0.265219, 53
0.26868, 53
0.27214, 53
0.2756, 53
0.27906, 53
0.28252, 53
0.306335, 55
0.309795, 55
0.313256, 55
0.316716, 54
0.320176, 54
0.323636, 54
0.327096, 54
0.3303, 54
0.333379, 54
0.336236, 54
0.338996, 53
0.341757, 53
0.344517, 53
0.347277, 53
0.350038, 53
0.352798, 53
0.355558, 53
0.358318, 53
0.360776, 53
0.363234, 53
0.365691, 53
0.368149, 53
0.370606, 53
0.373064, 54
0.375522, 54
0.377979, 54
0.380437, 54
0.382894, 55
0.385352, 55
0.38781, 55
0.390267, 56
0.392725, 56
0.395182, 56
0.39764, 57
0.400098, 57
0.402555, 58
0.405013, 58
0.40747, 59
0.409928, 59
0.412386, 59
0.414843, 60
0.417301, 60
0.419758, 61
0.422216, 61
0.424674, 62
0.427131, 63
0.429589, 64
0.432046, 65
0.434504, 65
0.438129, 67
0.440532, 68
0.442935, 69
0.445338, 70
0.447741, 71
0.450145, 72
0.452575, 74
0.454978, 75
0.457381, 76
0.459785, 78
0.462188, 79
0.464591, 80
0.466994, 82
0.469397, 83
0.471801, 84
0.474231, 86
0.478457, 87
0.48086, 89
0.483263, 90
0.485666, 92
0.488069, 94
0.490473, 95
0.492876, 97
0.495279, 98
0.497682, 100
0.500085, 101
0.502489, 103
0.504892, 104
0.507295, 105
0.509698, 107
0.512101, 108
0.514505, 109
0.516908, 111
0.519311, 112
0.522639, 113
0.525042, 115
0.527445, 116
0.529849, 117
0.532306, 119
0.534709, 120
0.537113, 121
0.539516, 123
0.541919, 124
0.544322, 125
0.546725, 126
0.549129, 127
0.551532, 129
0.553935, 130
0.556338, 131
0.558741, 132
0.561145, 134
0.563657, 135
0.566114, 136
0.915646, 126
0.918103, 117
0.920561, 109
0.923018, 102
0.925476, 96
0.927934, 90
0.930391, 86
0.932849, 82
0.935306, 78
0.937764, 75
0.940222, 72
0.942679, 70
0.945137, 68
0.947594, 66
0.950052, 65
0.95251, 63
0.954967, 62
0.957425, 61
0.959882, 60
0.96234, 59
0.964798, 58
0.967255, 58
0.969713, 57
0.97217, 57
0.974628, 56
0.977086, 56
0.979543, 56
0.982001, 56
0.984458, 55
0.986916, 55
0.989374, 55
0.991831, 55
0.994289, 55
0.996746, 54
0.999204, 54
1.00166, 54
1.00412, 54
1.00658, 54
1.00903, 54
1.01149, 54
1.01395, 54
1.01641, 54
1.01886, 54
1.02132, 54
1.02378, 54
1.02624, 54
1.0287, 54
1.03115, 54
1.03361, 54
1.03607, 54
1.03853, 54
1.04098, 54
1.04344, 54
1.0459, 54
1.04836, 54
1.05081, 54
1.05327, 54
1.05573, 54
1.05819, 54
1.06064, 54
1.0631, 54
1.06556, 54
1.06802, 54
1.07047, 54
1.07293, 54
1.07539, 54
1.07785, 54
1.0803, 54
1.08276, 54
1.08522, 54
1.08768, 54
1.09014, 54
1.09259, 54
1.09505, 54
1.09751, 54
1.09997, 54
1.10242, 54
1.10488, 54
1.10734, 54
1.1098, 54
1.11225, 54
1.11471, 54
1.11717, 54
1.11963, 54
1.12208, 54
1.12454, 54
1.127, 54
1.12946, 54
1.13191, 54
1.13437, 54
1.13683, 54
1.13929, 54
1.14174, 54
1.1442, 54
1.14666, 54
1.14912, 54
1.15158, 54
1.15403, 54
1.15649, 54
1.15895, 54
1.16141, 54
1.16386, 54
1.16632, 54
1.16878, 54
1.17124, 54
1.17369, 54
1.17615, 54
1.17861, 54
1.18107, 54
1.18352, 54
1.18598, 54
1.18844, 54
1.1909, 54
1.19335, 54
1.19581, 54
1.19827, 54
1.20073, 54
1.20318, 54
1.20564, 54
1.2081, 54
1.21056, 54
1.21302, 54
1.21547, 54
1.21793, 54
1.22039, 54
1.22285, 54
1.2253, 54
1.22776, 54
1.23022, 54
1.23268, 54
1.23513, 54
1.23759, 54
1.24005, 54
1.24251, 54
1.24496, 54
1.24742, 54
1.24988, 54
1.25234, 54
1.25479, 54
1.25725, 54
1.25971, 54
1.26217, 54
1.26462, 54
1.26708, 54
1.26954, 54
1.272, 54
1.27446, 54
1.27691, 54
1.27937, 54
1.28183, 54
1.28429, 54
1.28674, 54
1.2892, 54
1.29166, 54
1.29412, 54
1.29657, 54
1.29903, 54
1.30149, 54
1.30395, 54
1.3064, 54
1.30886, 54
1.31132, 54
1.31378, 54
1.31623, 54
1.31869, 54
1.32115, 54
1.32361, 54
1.32606, 54
1.32852, 54
1.33098, 54
1.33344, 54
1.3359, 54
1.33835, 54
1.34081, 54
1.34327, 54
1.34573, 54
1.34818, 54
1.35064, 54
1.3531, 54
1.35556, 54
1.35801, 54
1.36047, 54
1.36293, 54
1.36539, 54
1.36784, 54
1.3703, 54
1.37276, 54
1.37522, 54
1.37767, 54
1.38013, 54
1.38259, 54
1.38505, 54
1.3875, 54
1.38996, 54
1.39242, 54
1.39488, 54
1.39734, 54
1.39979, 54
1.40225, 54
1.40471, 54
1.40717, 54
1.40962, 54
1.41208, 54
1.41454, 54
1.417, 54
1.41945, 54
1.42191, 54
1.42437, 54
1.42683, 54
1.42928, 54
1.43174, 54
1.4342, 54
1.43666, 54
1.43911, 54
1.44157, 54
1.44403, 54
1.44649, 54
1.44894, 54
1.4514, 54
1.45386, 54
1.45632, 54
1.45878, 54
1.46123, 54
1.46369, 54
1.46615, 54
1.46861, 54
1.47106, 54
1.47352, 54
1.47598, 54
1.47844, 54
1.48089, 54
1.48335, 54
1.48581, 54
1.48827, 54
1.49072, 54
1.49318, 54
1.49564, 54
1.4981, 54
1.50055, 54
1.50301, 54
1.50547, 54
1.50793, 54
1.51038, 54
1.51284, 54
1.5153, 54
1.51776, 54
1.52022, 54
1.52267, 54
1.52513, 54
1.52759, 54
1.53005, 54
1.5325, 54
1.53496, 54
1.53742, 54
1.53988, 54
1.54233, 54
1.54479, 54
1.54725, 54
1.54971, 54
1.55216, 54
1.55462, 54
1.55708, 54
1.55954, 54
1.56199, 54
1.56445, 54
1.56691, 54
1.56937, 54
1.57182, 54
1.57428, 54
1.57674, 54
1.5792, 54
1.58166, 54
1.58411, 54
1.58657, 54
1.58903, 54
1.59149, 54
1.59394, 54
1.5964, 54
1.59886, 54
1.60132, 54
1.60377, 54
1.60623, 54
1.60869, 54
1.61115, 54
1.6136, 54
1.61606, 54
1.61852, 54
1.62098, 54
1.62343, 54
1.62589, 54
1.62835, 54
1.63081, 54
1.63326, 54
1.63572, 54
1.63818, 54
1.64064, 54
1.6431, 54
1.64555, 54
1.64801, 54
1.65047, 54
1.65293, 54
1.65538, 54
1.65784, 54
1.6603, 54
1.66276, 54
1.66521, 54
1.66767, 54
1.67013, 54
1.67259, 54
1.67504, 54
1.6775, 54
1.67996, 54
1.68242, 54
1.68487, 54
1.68733, 54
1.68979, 54
1.69225, 54
1.6947, 54
1.69716, 54
1.69962, 54
1.70208, 54
1.70454, 54
1.70699, 54
1.70945, 54
1.71191, 54
1.71437, 54
1.71682, 54
1.71928, 54
1.72174, 54
1.7242, 54
1.72665, 54
1.72911, 54
1.73157, 54
1.73403, 54
1.73648, 54
1.73894, 54
1.7414, 54
1.74386, 54
1.74631, 54
1.74877, 54
1.75123, 54
1.75369, 54
1.75614, 54
1.7586, 54
1.76106, 54
1.76352, 54
1.76598, 54
1.76843, 54
1.77089, 54
1.77335, 54
1.77581, 54
1.77826, 54
1.78072, 54
1.78318, 54
1.78564, 54
1.78809, 54
1.79055, 54
1.79301, 54
1.79547, 54
1.79792, 54
1.80038, 54
1.80284, 54
1.8053, 54
1.80775, 54
1.81021, 54
1.81267, 54
1.81513, 54
1.81758, 54
1.82004, 54
1.8225, 54
1.82496, 54
1.82742, 54
1.82987, 54
1.83233, 54
1.83479, 54
1.83725, 54
1.8397, 54
1.84216, 54
1.84462, 54
1.84708, 54
1.84953, 54
1.85199, 54
1.85445, 54
1.85691, 54
1.85936, 54
1.86182, 54
1.86428, 54
1.86674, 54
1.86919, 54
1.87165, 54
1.87411, 54
1.87657, 54
1.87902, 55
1.88148, 55
1.88394, 55
1.8864, 55
1.88886, 55
1.89131, 55
1.89377, 55
1.89623, 55
1.89869, 55
1.90114, 55
1.9036, 55
1.90606, 55
1.90852, 55
1.91097, 55
1.91343, 55
1.91589, 55
1.91835, 55
1.9208, 55
1.92326, 55
1.92572, 55
1.92818, 55
1.93063, 55
1.93309, 55
1.93555, 55
1.93801, 55
1.94046, 55
1.94292, 55
1.94538, 55
1.94784, 55
1.9503, 55
1.95275, 55
1.95521, 55
1.95767, 55
1.96013, 55
1.96258, 55
1.96504, 55
1.9675, 55
1.96996, 55
1.97241, 55
1.97487, 55
1.97733, 55
1.97979, 55
1.98224, 55
1.9847, 55
1.98716, 55
1.98962, 55
1.99207, 55
1.99453, 55
1.99699, 55
1.99945, 55
2.0019, 55
2.00436, 55
2.00682, 55
2.00928, 55
2.01174, 55
2.01419, 55
2.01665, 55
2.01911, 55
2.02157, 55
2.02402, 55
2.02648, 55
2.02894, 55
2.0314, 55
2.03385, 55
2.03631, 55
2.03877, 55
2.04123, 55
2.04368, 55
2.04614, 55
2.0486, 55
2.05106, 55
2.05351, 55
2.05597, 55
2.05843, 55
