0.201612, 2336000
0.27906, 2548730
0.28252, 2763775
0.306335, 2957883
0.309795, 3949905
0.313256, 4082609
0.347277, 4255215
0.350038, 4582539
0.352798, 4909863
0.355558, 5237187
0.358318, 5437186
0.360776, 7639380
0.363234, 7723609
0.365691, 7868519
0.368149, 7940480
0.370606, 8085510
0.373064, 8235937
0.375522, 8291296
0.377979, 8441496
0.380437, 8486721
0.382894, 8636523
0.385352, 8672550
0.38781, 8821809
0.390267, 8936218
0.392725, 8959536
0.395182, 9053321
0.39764, 9114701
0.400098, 9130330
0.402555, 9175565
0.405013, 9221250
0.409928, 9276676
0.427131, 9505208
0.625594, 9525971
0.724909, 9526120
0.843084, 9565200
0.844286, 9566472
0.846682, 9611586
0.847883, 9612475
3.41502, 9506590
5.4941, 9505208
13.3323, 9592878
13.3343, 9673992
13.3363, 9765256
13.3382, 9858259
13.3402, 9953049
13.3422, 10049681
13.3442, 10113719
13.3462, 10209131
13.3482, 10306361
13.3502, 10405460
13.3521, 10506484
13.3541, 10553445
13.3561, 10653005
13.3581, 10754462
13.3601, 10857870
13.3621, 10963286
13.3641, 10993171
13.366, 11096880
13.368, 11202564
13.37, 11310281
13.372, 11420089
13.374, 11432897
13.376, 11540754
13.378, 11650666
13.38, 11762691
13.3916, 11803108
13.3935, 11823640
13.4008, 11937355
13.4027, 11974318
13.4044, 12015502
13.408, 12082689
13.4097, 12132421
13.4115, 12213719
13.4132, 12272516
13.4166, 12314481
13.4183, 12408679
13.42, 12476099
13.4217, 12586384
13.4233, 12663619
13.4282, 12874648
13.4299, 12917644
13.4315, 13056135
13.4331, 13152750
13.4347, 13250805
13.4363, 13290539
13.4379, 13382665
13.4395, 13471804
13.4411, 13557353
13.4427, 13639153
13.4443, 13718525
13.4459, 13746201
13.4475, 13820132
13.4491, 13891692
13.4507, 13959302
13.457, 13968141
13.4585, 14232950
13.4601, 14262503
13.4616, 14319788
13.4632, 14403727
13.4647, 14458526
13.4663, 14510078
13.4723, 14682505
13.4738, 14706595
13.4753, 14779452
13.4768, 14825588
13.4783, 14871482
13.4841, 15054208
13.4855, 15104235
13.4869, 15139363
13.4898, 15219022
13.4912, 15275885
13.4926, 15367456
13.4939, 15430882
13.4953, 15495697
13.4981, 15534415
13.4994, 15633907
13.5008, 15703161
13.5021, 15775172
13.5035, 15887484
13.5048, 15958513
13.5062, 16028645
13.5075, 16060824
13.5089, 16128339
13.5115, 16238765
13.5155, 16254354
13.5168, 16534403
13.5181, 16609029
13.5194, 16685079
13.5207, 16760125
13.522, 16832034
13.5258, 17005223
13.5271, 17040515
13.5284, 17110609
13.5296, 17182605
13.5322, 17356164
13.5334, 17421562
13.5347, 17445429
13.536, 17507178
13.5372, 17569082
13.5434, 17620328
13.5446, 17887863
13.5459, 17944050
13.5471, 17997695
13.5483, 18048871
13.5545, 18285161
13.5557, 18302191
13.5569, 18345477
13.5581, 18388968
13.5618, 18430766
13.5631, 18486213
13.5643, 18584283
13.5655, 18594207
13.5667, 18625776
13.568, 18654726
13.5692, 18682000
13.5704, 18708525
13.5717, 18734297
13.5729, 18760140
13.5741, 18786054
13.5753, 18791212
13.5766, 18816606
13.5778, 18836671
13.579, 18856034
13.5803, 18874314
13.5815, 18890800
13.5827, 18905907
13.584, 18920339
13.5852, 18922377
13.5864, 18936505
13.5876, 18950654
13.5889, 18964825
13.5901, 18976317
13.5913, 18984394
13.5926, 18991239
13.5938, 18991665
13.595, 18997866
13.5962, 19004070
13.5975, 19008036
13.5987, 19010416
18.3053, 18991732
18.3066, 18995343
18.3127, 19003273
18.3311, 19010416
24.0403, 18991732
24.0415, 18995343
24.0477, 19003273
24.0661, 19010416
